Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,Type,List Price [multi-ccy],ISBN Hardcover (use),Unit Revenue,Revenue [USD],Author,Title
Encore,12/1/14,12/31/14,2,2.06,USD,CA,,,,,B00OA9GDWG,,Kindle,,,,2.06,A.J. Aalto,Touched
Encore,12/1/14,12/31/14,4,5.25,USD,AU,,,,,B00OA9GDWG,,Kindle,,,,5.25,A.J. Aalto,Touched
Encore,12/1/14,12/31/14,4,4.75,GBP,UK,,,,,B00OA9GDWG,,KU,,,,7.3777,A.J. Aalto,Touched
Encore,12/1/14,12/31/14,2,2.37,GBP,UK,,,,,B00OA9GDWG,,KOLL,,,,3.681084,A.J. Aalto,Touched
Encore,12/1/14,12/31/14,4,4.58,GBP,UK,,,,,B00OA9GDWG,,Kindle,,,,7.113656,A.J. Aalto,Touched
Encore,12/1/14,12/31/14,2,2.79,USD,US,,,,,B00OA9GDCQ,,KU,,,,2.79,D.E.L. Connor,The Concealing
Encore,12/1/14,12/31/14,9,6.97,USD,US,,,,,B00OA9GDCQ,,Kindle,,,,6.97,D.E.L. Connor,The Concealing
Encore,12/1/14,12/31/14,1,0.7,USD,US,,,,,B00OA9GFPQ,,KU,,,,0.7,Gale Martin,Grace Unexpected
Encore,12/1/14,12/31/14,11,7.66,USD,US,,,,,B00OA9GFPQ,,Kindle,,,,7.66,Gale Martin,Grace Unexpected
Encore,12/1/14,12/31/14,45,54.44,USD,US,,,,,B00OA9GDD0,,KU,,,,54.44,Laura Kilmartin,Next Year I'll be Perfect
Encore,12/1/14,12/31/14,15,14.65,USD,US,,,,,B00OA9GDD0,,KOLL,,,,14.65,Laura Kilmartin,Next Year I'll be Perfect
Encore,12/1/14,12/31/14,66,58.68,USD,US,,,,,B00OA9GDD0,,Kindle,,,,58.68,Laura Kilmartin,Next Year I'll be Perfect
Encore,12/1/14,12/31/14,32,33.49,USD,US,,,,,B00OA9GDGW,,KU,,,,33.49,Marni Mann,Pulled Beneath
Encore,12/1/14,12/31/14,2,2.09,USD,US,,,,,B00OA9GDGW,,KOLL,,,,2.09,Marni Mann,Pulled Beneath
Encore,12/1/14,12/31/14,152,117.35,USD,US,,,,,B00OA9GDGW,,Kindle,,,,117.35,Marni Mann,Pulled Beneath
Encore,12/1/14,12/31/14,2,1.39,USD,CA,,,,,B00OA9GDGW,,Kindle,,,,1.39,Marni Mann,Pulled Beneath
Encore,12/1/14,12/31/14,1,1.34,USD,AU,,,,,B00OA9GDGW,,Kindle,,,,1.34,Marni Mann,Pulled Beneath
Encore,12/1/14,12/31/14,2,2.37,GBP,UK,,,,,B00OA9GDGW,,KU,,,,3.681084,Marni Mann,Pulled Beneath
Encore,12/1/14,12/31/14,1,1.19,GBP,UK,,,,,B00OA9GDGW,,Kindle,,,,1.848308,Marni Mann,Pulled Beneath
Encore,12/1/14,12/31/14,1,1.19,EURO,DE,,,,,B00OA9GDGW,,KU,,,,1.4464212,Marni Mann,Pulled Beneath
Encore,12/1/14,12/31/14,16,18.14,USD,US,,,,,B00OA9GDCG,,KU,,,,18.14,Meredith Schorr,A State of Jane
Encore,12/1/14,12/31/14,4,4.19,USD,US,,,,,B00OA9GDCG,,KOLL,,,,4.19,Meredith Schorr,A State of Jane
Encore,12/1/14,12/31/14,51,55.14,USD,US,,,,,B00OA9GDCG,,Kindle,,,,55.14,Meredith Schorr,A State of Jane
Encore,12/1/14,12/31/14,1,1.32,USD,AU,,,,,B00OA9GDCG,,Kindle,,,,1.32,Meredith Schorr,A State of Jane
Encore,12/1/14,12/31/14,18,18.84,USD,US,,,,,B00TG14YRO,,KU,,,,18.84,Meredith Schorr,Blogger Girl
Encore,12/1/14,12/31/14,6,6.28,USD,US,,,,,B00TG14YRO,,KOLL,,,,6.28,Meredith Schorr,Blogger Girl
Encore,12/1/14,12/31/14,104,98.26,USD,US,,,,,B00TG14YRO,,Kindle,,,,98.26,Meredith Schorr,Blogger Girl
Encore,12/1/14,12/31/14,2,2.77,USD,CN,,,,,B00TG14YRO,,Kindle,,,,2.77,Meredith Schorr,Blogger Girl
Encore,12/1/14,12/31/14,1,1.19,GBP,UK,,,,,B00TG14YRO,,Kindle,,,,1.848308,Meredith Schorr,Blogger Girl
Encore,12/1/14,12/31/14,3,3.49,USD,US,,,,,B00OA9GDGM,,KU,,,,3.49,Mike McNeff,GOTU
Encore,12/1/14,12/31/14,2,2.09,USD,US,,,,,B00OA9GDGM,,KOLL,,,,2.09,Mike McNeff,GOTU
Encore,12/1/14,12/31/14,18,13.24,USD,US,,,,,B00OA9GDGM,,Kindle,,,,13.24,Mike McNeff,GOTU
Encore,12/1/14,12/31/14,1,1.19,GBP,UK,,,,,B00OA9GDGM,,KU,,,,1.848308,Mike McNeff,GOTU
Encore,12/1/14,12/31/14,1,1.19,GBP,UK,,,,,B00OA9GDGM,,Kindle,,,,1.848308,Mike McNeff,GOTU
Encore,12/1/14,12/31/14,3,4.19,USD,US,,,,,B00OA9GDEO,,KU,,,,4.19,Mike McNeff,Necessary Retribution
Encore,12/1/14,12/31/14,1,0.7,USD,US,,,,,B00OA9GDEO,,KOLL,,,,0.7,Mike McNeff,Necessary Retribution
Encore,12/1/14,12/31/14,13,9.75,USD,US,,,,,B00OA9GDEO,,Kindle,,,,9.75,Mike McNeff,Necessary Retribution
Encore,12/1/14,12/31/14,1,1.19,GBP,UK,,,,,B00OA9GDEO,,KU,,,,1.848308,Mike McNeff,Necessary Retribution
Encore,12/1/14,12/31/14,7,9.78,USD,US,,,,,B00OA9GE34,,KU,,,,9.78,Tamsen Schultz,The Puppeteer
Encore,12/1/14,12/31/14,25,25.81,USD,US,,,,,B00OA9GE34,,Kindle,,,,25.81,Tamsen Schultz,The Puppeteer
Encore,12/1/14,12/31/14,7,9.08,USD,US,,,,,B00OA9GDYY,,KU,,,,9.08,Tamsen Schultz,A Tainted Mind
Encore,12/1/14,12/31/14,1,0.7,USD,US,,,,,B00OA9GDYY,,KOLL,,,,0.7,Tamsen Schultz,A Tainted Mind
Encore,12/1/14,12/31/14,24,23.72,USD,US,,,,,B00OA9GDYY,,Kindle,,,,23.72,Tamsen Schultz,A Tainted Mind
Encore,12/1/14,12/31/14,17,23.74,USD,US,,,,,B00OA9GDEY,,KU,,,,23.74,Will North,"Water, Stone, Heart"
Encore,12/1/14,12/31/14,7,9.78,USD,US,,,,,B00OA9GDEY,,KOLL,,,,9.78,Will North,"Water, Stone, Heart"
Encore,12/1/14,12/31/14,46,63.63,USD,US,,,,,B00OA9GDEY,,Kindle,,,,63.63,Will North,"Water, Stone, Heart"
Encore,12/1/14,12/31/14,1,1.35,USD,CA,,,,,B00OA9GDEY,,Kindle,,,,1.35,Will North,"Water, Stone, Heart"
Encore,12/1/14,12/31/14,1,1.19,GBP,UK,,,,,B00OA9GDEY,,KU,,,,1.848308,Will North,"Water, Stone, Heart"
Encore,12/1/14,12/31/14,4,4.75,GBP,UK,,,,,B00OA9GDEY,,Kindle,,,,7.3777,Will North,"Water, Stone, Heart"
Encore,12/1/14,12/31/14,1,1.19,Euro,IT,,,,,B00OA9GDEY,,Kindle,,,,1.4464212,Will North,"Water, Stone, Heart"
Encore,12/1/14,12/31/14,20,15.33,USD,US,,,,,B00OA9GDDK,,KU,,,,15.33,Will North,The Long Walk Home
Encore,12/1/14,12/31/14,7,4.88,USD,US,,,,,B00OA9GDDK,,KOLL,,,,4.88,Will North,The Long Walk Home
Encore,12/1/14,12/31/14,319,253.71,USD,US,,,,,B00OA9GDDK,,Kindle,,,,253.71,Will North,The Long Walk Home
Encore,12/1/14,12/31/14,1,1.37,USD,CA,,,,,B00OA9GDDK,,Kindle,,,,1.37,Will North,The Long Walk Home
Encore,12/1/14,12/31/14,1,1.19,GBP,UK,,,,,B00OA9GDDK,,KOLL,,,,1.848308,Will North,The Long Walk Home
Encore,12/1/14,12/31/14,3,3.39,GBP,UK,,,,,B00OA9GDDK,,Kindle,,,,5.265348,Will North,The Long Walk Home
Encore,12/1/14,12/31/14,1,1.19,Euro,DE,,,,,B00OA9GDDK,,Kindle,,,,1.4464212,Will North,The Long Walk Home
Encore,11/1/14,11/30/14,69,95.11,USD,US,,,,,B00OA9GDWG,,Kindle,,,,95.11,A.J. Aalto,Touched
Encore,11/1/14,11/30/14,41,57.26,USD,US,,,,,B00OA9GDWG,,KU,,,,57.26,A.J. Aalto,Touched
Encore,11/1/14,11/30/14,1,1.4,USD,US,,,,,B00OA9GDWG,,KOLL,,,,1.4,A.J. Aalto,Touched
Encore,11/1/14,11/30/14,1,1.37,USD,AU,,,,,B00OA9GDWG,,Kindle,,,,1.37,A.J. Aalto,Touched
Encore,11/1/14,11/30/14,5,5.93,GBP,UK,,,,,B00OA9GDWG,,KU,,,,8.9315288,A.J. Aalto,Touched
Encore,11/1/14,11/30/14,2,2.37,GBP,UK,,,,,B00OA9GDWG,,Kindle,,,,3.5695992,A.J. Aalto,Touched
Encore,11/1/14,11/30/14,2,2.79,USD,US,,,,,B00OA9GFPQ,,KU,,,,2.79,Gale Martin,Grace Unexpected
Encore,11/1/14,11/30/14,1,1.4,USD,US,,,,,B00OA9GFPQ,,Kindle,,,,1.4,Gale Martin,Grace Unexpected
Encore,11/1/14,11/30/14,39,51.87,USD,US,,,,,B00OA9GDD0,,Kindle,,,,51.87,Laura Kilmartin,Next Year I'll be Perfect
Encore,11/1/14,11/30/14,28,39.1,USD,US,,,,,B00OA9GDD0,,KU,,,,39.1,Laura Kilmartin,Next Year I'll be Perfect
Encore,11/1/14,11/30/14,4,5.59,USD,US,,,,,B00OA9GDD0,,KOLL,,,,5.59,Laura Kilmartin,Next Year I'll be Perfect
Encore,11/1/14,11/30/14,1,1.35,USD,AU,,,,,B00OA9GDD0,,Kindle,,,,1.35,Laura Kilmartin,Next Year I'll be Perfect
Encore,11/1/14,11/30/14,1,1.19,GBP,UK,,,,,B00OA9GDD0,,KU,,,,1.7923304,Laura Kilmartin,Next Year I'll be Perfect
Encore,11/1/14,11/30/14,0,0,EUR,ES,,,,,B00OA9GDD0,,Kindle,,,,0,Laura Kilmartin,Next Year I'll be Perfect
Encore,11/1/14,11/30/14,5,5.93,EUR,DE,,,,,B00OA9GDD0,,Kindle,,,,6.7129379,Laura Kilmartin,Next Year I'll be Perfect
Encore,11/1/14,11/30/14,0,0,EUR,FR,,,,,B00OA9GDD0,,Kindle,,,,0,Laura Kilmartin,Next Year I'll be Perfect
Encore,11/1/14,11/30/14,20,27.93,USD,USD,,,,,B00OA9GDGW,,KU,,,,27.93,Marni Mann,Pulled Beneath
Encore,11/1/14,11/30/14,1,1.4,USD,USD,,,,,B00OA9GDGW,,KOLL,,,,1.4,Marni Mann,Pulled Beneath
Encore,11/1/14,11/30/14,24,33.16,USD,USD,,,,,B00OA9GDGW,,Kindle,,,,33.16,Marni Mann,Pulled Beneath
Encore,11/1/14,11/30/14,1,1.37,USD,USD,,,,,B00OA9GDGW,,Kindle,,,,1.37,Marni Mann,Pulled Beneath
Encore,11/1/14,11/30/14,3,3.56,GBP,UK,,,,,B00OA9GDGW,,KU,,,,5.3619296,Marni Mann,Pulled Beneath
Encore,11/1/14,11/30/14,5,5.93,GBP,UK,,,,,B00OA9GDGW,,Kindle,,,,8.9315288,Marni Mann,Pulled Beneath
Encore,11/1/14,11/30/14,1,1.19,EUR,FR,,,,,B00OA9GDGW,,Kindle,,,,1.3471157,Marni Mann,Pulled Beneath
Encore,11/1/14,11/30/14,3,4.19,USD,US,,,,,B00OA9GDCG,,KU,,,,4.19,Meredith Schorr,A State of Jane
Encore,11/1/14,11/30/14,13,18.48,USD,US,,,,,B00OA9GDCG,,Kindle,,,,18.48,Meredith Schorr,A State of Jane
Encore,11/1/14,11/30/14,2,2.73,USD,AU,,,,,B00OA9GDCG,,Kindle,,,,2.73,Meredith Schorr,A State of Jane
Encore,11/1/14,11/30/14,0,0,EUR,ES,,,,,B00OA9GDCG,,Kindle,,,,0,Meredith Schorr,A State of Jane
Encore,11/1/14,11/30/14,6,8.38,USD,US,,,,,B00TG14YRO,,KU,,,,8.38,Meredith Schorr,Blogger Girl
Encore,11/1/14,11/30/14,1,1.4,USD,US,,,,,B00TG14YRO,,KOLL,,,,1.4,Meredith Schorr,Blogger Girl
Encore,11/1/14,11/30/14,30,41.15,USD,US,,,,,B00TG14YRO,,Kindle,,,,41.15,Meredith Schorr,Blogger Girl
Encore,11/1/14,11/30/14,3,3.56,GBP,UK,,,,,B00TG14YRO,,KU,,,,5.3619296,Meredith Schorr,Blogger Girl
Encore,11/1/14,11/30/14,6,8.38,USD,US,,,,,B00OA9GDGM,,KU,,,,8.38,Mike McNeff,GOTU
Encore,11/1/14,11/30/14,3,4.19,USD,US,,,,,B00OA9GDGM,,Kindle,,,,4.19,Mike McNeff,GOTU
Encore,11/1/14,11/30/14,2,2.37,GBP,UK,,,,,B00OA9GDGM,,Kindle,,,,3.5695992,Mike McNeff,GOTU
Encore,11/1/14,11/30/14,3,4.19,USD,US,,,,,B00OA9GDEO,,KU,,,,4.19,Mike McNeff,Necessary Retribution
Encore,11/1/14,11/30/14,2,2.77,USD,US,,,,,B00OA9GDEO,,Kindle,,,,2.77,Mike McNeff,Necessary Retribution
Encore,11/1/14,11/30/14,1,1.19,EUR,DE,,,,,B00OA9GDEO,,Kindle,,,,1.3471157,Mike McNeff,Necessary Retribution
Encore,11/1/14,11/30/14,7,9.78,USD,US,,,,,B00OA9GE34,,KU,,,,9.78,Tamsen Schultz,The Puppeteer
Encore,11/1/14,11/30/14,11,15.19,USD,US,,,,,B00OA9GE34,,Kindle,,,,15.19,Tamsen Schultz,The Puppeteer
Encore,11/1/14,11/30/14,1,1.38,USD,CA,,,,,B00OA9GE34,,Kindle,,,,1.38,Tamsen Schultz,The Puppeteer
Encore,11/1/14,11/30/14,1,1.19,GBP,UK,,,,,B00OA9GE34,,KU,,,,1.7923304,Tamsen Schultz,The Puppeteer
Encore,11/1/14,11/30/14,1,1.19,EUR,DE,,,,,B00OA9GE34,,KU,,,,1.3471157,Tamsen Schultz,The Puppeteer
Encore,11/1/14,11/30/14,6,8.38,USD,US,,,,,B00OA9GDYY,,KU,,,,8.38,Tamsen Schultz,A Tainted Mind
Encore,11/1/14,11/30/14,6,8.38,USD,US,,,,,B00OA9GDYY,,Kindle,,,,8.38,Tamsen Schultz,A Tainted Mind
Encore,11/1/14,11/30/14,1,1.19,GBP,UK,,,,,B00OA9GDYY,,KU,,,,1.7923304,Tamsen Schultz,A Tainted Mind
Encore,11/1/14,11/30/14,0,0,EUR,ES,,,,,B00OA9GDYY,,Kindle,,,,0,Tamsen Schultz,A Tainted Mind
Encore,11/1/14,11/30/14,12,16.74,USD,US,,,,,B00OA9GDDA,,Kindle,,,,16.74,Tess Thompson,Tea and Primroses
Encore,11/1/14,11/30/14,7,9.78,USD,US,,,,,B00OA9GDDA,,KU,,,,9.78,Tess Thompson,Tea and Primroses
Encore,11/1/14,11/30/14,1,1.19,EUR,DE,,,,,B00OA9GDDA,,Kindle,,,,1.3471157,Tess Thompson,Tea and Primroses
Encore,11/1/14,11/30/14,15,20.78,USD,US,,,,,B00OA9GE3E,,Kindle,,,,20.78,Tess Thompson,Caramel and Magnolias
Encore,11/1/14,11/30/14,6,8.38,USD,US,,,,,B00OA9GE3E,,KU,,,,8.38,Tess Thompson,Caramel and Magnolias
Encore,11/1/14,11/30/14,1,1.19,EUR,UK,,,,,B00OA9GE3E,,KU,,,,1.3471157,Tess Thompson,Caramel and Magnolias
Encore,11/1/14,11/30/14,27,37.71,USD,US,,,,,B00OA9GDEY,,Kindle,,,,37.71,Will North,"Water, Stone, Heart"
Encore,11/1/14,11/30/14,3,4.19,USD,US,,,,,B00OA9GDEY,,KU,,,,4.19,Will North,"Water, Stone, Heart"
Encore,11/1/14,11/30/14,1,1.4,USD,US,,,,,B00OA9GDEY,,KOLL,,,,1.4,Will North,"Water, Stone, Heart"
Encore,11/1/14,11/30/14,1,1.19,GBP,UK,,,,,B00OA9GDEY,,KU,,,,1.7923304,Will North,"Water, Stone, Heart"
Encore,11/1/14,11/30/14,2,2.37,EUR,DE,,,,,B00OA9GDEY,,Kindle,,,,2.6829111,Will North,"Water, Stone, Heart"
Encore,11/1/14,11/30/14,1,1.19,EUR,DE,,,,,B00OA9GDEY,,KU,,,,1.3471157,Will North,"Water, Stone, Heart"
