Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type, KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
Nook,5/1/15,5/31/15,144,57.6,USD,US,2940150004825,9781620154229,,,,,,0.99,,0.4,57.6,The Frailty of Things,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,1,0.47,GBP,GB,2940150004825,9781620154229,,,,,,0.75,,0.47,0.47,The Frailty of Things,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,4,10.36,USD,US,2940148596806,9781620152638,,,,,,3.99,,2.59,10.36,The Old Cape House,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,3,9.72,USD,US,2940148711827,9781620152737,,,,,,4.99,,3.24,9.72,These Sorrows We See (A Windsor Series Novel),,Booktrope,5/12/15
Nook,5/1/15,5/31/15,2,0.8,USD,US,2940150679894,9781620155165,,,,,,0.99,,0.4,0.8,Waiting,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,2,6.48,USD,US,2940149440115,9781620153147,,,,,,4.99,,3.24,6.48,What Echoes Render,,Booktrope,5/12/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940151604598,9781620157428,,,,,,4.99,,3.24,3.24,A Memory in the Black,,Booktrope,5/13/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940149726790,9781620154700,,,,,,2.99,,1.94,1.94,Blue Midnight,,Booktrope,5/13/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940016497440,9781620152386,,,,,,3.99,,2.59,2.59,Riverbend,,Booktrope,5/13/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940148467137,9781620152379,,,,,,0.99,,0.4,0.4,Riverstar,,Booktrope,5/13/15
Nook,5/1/15,5/31/15,5,12.95,USD,US,2940150185067,9781620156711,,,,,,3.99,,2.59,12.95,The Duke Im Going to Marry,,Booktrope,5/13/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940013855953,9781935961260,,,,,,4.99,,3.24,3.24,The Essential Stay-at-Home Mom Manual,,Booktrope Editions,5/13/15
Nook,5/1/15,5/31/15,16,6.4,USD,US,2940150004825,9781620154229,,,,,,0.99,,0.4,6.4,The Frailty of Things,,Booktrope,5/13/15
Nook,5/1/15,5/31/15,3,7.77,USD,US,2940148596806,9781620152638,,,,,,3.99,,2.59,7.77,The Old Cape House,,Booktrope,5/13/15
Nook,5/1/15,5/31/15,1,6.49,USD,US,2940149287260,9781620152843,,,,,,9.99,,6.49,6.49,The River Valley Trilogy,,Booktrope,5/13/15
Nook,5/1/15,5/31/15,1,0.8,USD,US,2940151561433,9781620159804,,,,,,1.99,,0.8,0.8,Unblocked - Episode Three,,Entice by Booktrope,5/13/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940149368563,9781620153789,,,,,,0.99,,0.4,0.4,Unbreakable Bonds,,Booktrope,5/13/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940150679894,9781620155165,,,,,,4.99,,3.24,3.24,Waiting,,Booktrope,5/13/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940149823727,9781620154885,,,,,,3.99,,2.59,2.59,What I Really Learned In College,,Entice by Booktrope,5/13/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151357067,9781620157503,,,,,,3.99,,2.59,2.59,Midnight,,Booktrope,5/14/15
Nook,5/1/15,5/31/15,2,5.18,USD,US,2940150719804,9781620155158,,,,,,3.99,,2.59,5.18,My Fair Lily,,Booktrope,5/14/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940012509062,9781620150474,,,,,,2.99,,1.94,1.94,Riversong,,Booktrope,5/14/15
